,file_name,title,date,coperta,pot_city_name,coperta_appended,city_name,latitude,longitude
511,data_722.json,"La concezione di Maria Vergine, componimento sacro da cantarsi li 19. Febbrajo 1776. Nell'oratorio di S. Filippo Neri di Verona",1776,"['~', 'w', 'PRRASRAAR', 'ALARA', 'ARR', 'RDS', ',', '{', 'LA', 'ig', '}', 'CONCEZIONE', ':', 'DI', 'MARIA', 'VERGINE', '4', '4', 'COMPONIMENTO', 'SACRO', 'Da', 'cantar', 'li', '19', '.', 'Febbrajo', '1776', ',', 'HELL', 'ORATORIO', 'DI', 'S', '.', 'FILIPPO', 'NERI', 'DI', 'VERONA', '.', 'NELLA', 'STAMPARIA', 'Rawanzint', ',', 'were', '(', 'CON', 'LiceNz4', 'DE', 'SUPERIOR', '!', '3']",['verona'],0,Verona,45.4299,10.98444
512,data_890.json,"Le nozze in contrasto. Dramma giocoso per musica da rappresentarsi in questo Regio-Ducal Teatro l'estate dell'anno 1780. Dedicato a sua altezza reale D. Ferdinando Infante di Spagna, Duca di Parma, Piacenza, Guastalla ec. ec. ec.",1780,"['LE', 'NOZZE', 'IN', 'CONTRASTO', '.', 'DRAMM', '.', 'A', 'GLOCOSO', 'PER', 'MUSICA', 'DA', 'RAPPRESENTARSI', '1x', 'QUESTO', 'REGIO', '-', 'DUCAL', 'TEATRO', 'ESTATE', 'DELLANNO', 'MDCELXXX', '.', 'A', '-', 'SUA', 'ALTEZZA', ',', 'REALE', 'D', '.', 'FERDINANDO', 'INFANTE', 'DI', 'SPAGNA', ',', 'DUCA', 'DI', 'PARMA', ',', 'PIACENZA', ',', 'GUASTALLA', 'fe', '.', 'Bo', '.', 'Fo', 'an', 'oP', 'Or', 'a', 'PARMA', 'ee', 'PRESSO', 'FILIPPO', 'CARMIGNANT', ',', 'Stanpaior', 'per', 'Priilegio', 'di', 'S', '.', 'ALR', '.', '|', 'WLTEZZA', 'REALE', '.', 'Woe', 'spiro', 'i', 'profonds', 'riconofeenza', 'net', 'Yedermt', 'onorato', '.', 'del', 'Voto', 'seuale', 'es', 'vigio', 'colla', '_', 'graziatami', 'Imprefa', 'di', 'quefti', 'Beeracoli', 'Teaeralls', 'egli', '&', 'che', 'mi', 'guida', 'ai', 'VoRtri', 'piedi', 'per', 'umiliarvi', 'il', 'Componi', '-', '‘mento', 'della', 'prima', 'Operetta', ',', 'che', 'nella', 'cor']","['parma', 'piacenza', 'parma']",1,Parma,44.79935,10.32618
513,data_692.json,"La Morte di Semiramide, dramma per musica. Da rappresentarsi nel nobilissimo Teatro La Fenice l'autunno 1798",1798,"['A', 'ORTE', 'pt', 'SEMIRAMIDE', '‘DRAMMA', 'PER', 'Musica', 'DA', 'RAPPRESENTARSE', 'cones', 'ee', 'A', 'FENIC', '&', 'Teeter', 'ess', ':', 'IN', 'VENEZIA', ',', 'weiea', 'staMb', 'AIA', 'vatWasensy', 'CON', '-', 'BER', '315510', 'NE', '.', 'ay']",['venezia'],0,Venice,45.437129999999996,12.33265
516,data_564.json,L' Eritrea drama di Giovanni Faustini. Dedicata all'eminentiss. & reuerendiss. sig. card. Gio. Girolamo Lomellini legato dignissimo di Bologna,1654,"[';', 'LERATREA', '.', 'Pee', 'j', 'DRAMA', 'DIGIOVANN1', 'FAVSTINI', ',', '|', ';', 'DEDICATA', '|', '§', '""', 'A', '.', ')', 'All', '’', 'Eminent', '.', '&', 'Reuerendifs', '.', 'SigeCayd', '-', 'ie', 'hi', 'GIO', 'GIROLAMO', 'WEN', ')', 'a', '-', '-', 'LOMELLINI', 'Legato', 'Dignitiimo', 'di', 'Bologna', '.', 'at', 'S', '1', 'IN', 'DOLOGN', '.', '‘', 'Pel', 'gli', 'del', 'Doze', '.', 'Co', '{', 'OTT', ',', 'wie', 'EMINENTISSIMO', 'EtReuerendifiimoPadrone', '.', 'Ceoal', 'piede', 'dell', '’', 'EV', 'Re2', 'wecrendifiima', 'quell”', 'ERE', 'TREA', ',', 'cheratain', 'Par', '-', 'lo', ',', 'non', 'pu', 'ginstamente', 'cae', 'El', '[', 'a2', 'Donna', ',', 'Amante', ',', 'T', 'res', 'agliata', ',', '©', 'percio', 'merites', 'wole', 'd', ""'"", 'ainto', '.', 'L', '’', 'Aftiria', ',', 'che', 'la', 'riconofee', 'per', 'Re', '-', 'gina', 'vanta', 'le', 'pin', 'marauiglofe', 'grandee', 'la', 'Fenicia', ',', 'chel', ""'"", 'wbbidifee', '(', 'i', 'gloria', 'dele', 'pin', 'fine', 'Porpore', ',', '€', 'l', ""'"", 'Egitto', 'dou', 'ella', 'afpira', 'bail', 'mage', '-', 'giorpregio', 'delle', 'Lettere', '.', 'Sa', 'bene', 'il', 'Mondo', 'Gqisat', 'tribuc', 'babbiano', 'offerti', 'quelti', 'tre', 'Regnt', '‘al', 'merito', 'dell', '’', 'Em', '.', 'Ve', '.', 'da', 'bi', 'fperara', 'prottee', 'ione', 'la', 'Regina', 'loro', ',', 'enon', 'dechiclla', 'cosilar', '=', 'gamente', 'tribute', '?', 'Abs', 'ahs', ',', 'prottegaio', 'gran', 'de', ',', 'quefta', 'che', 'con', 'tre', 'Regni', 'projiratant', 'al', 'prede', ',', 'suger', 'ail', 'Trirequ', 'alla', 'ars', 'Frontsio', ',', 'hee', '3', '.', 'fae']",['bologna'],1,Bologna,44.493809999999996,11.33875
518,data_439.json,"Il marito in imbarazzo, farsa in un atto da rappresentarsi nel Teatro Giustiniani in San Moisè nell'autunno dell'anno 1812. Le parole di Rossi, la musica di Mellara",1812,"['IL', 'MARLTO', 'IN', 'IMBARAZZO', 'FARSAINUN', '4779', 'NEL', 'TEATRO', 'GIUSTINIANI', 'iN', 'SAN', 'MOIST', '’', 'INE', 'Auto', 'sel', 'Argo', 'aBi2', '.', 'Ze', 'Parte', ',', 'Wi', 'Bon', 'Zo', 'Mision', ',', 'di', 'Malla', '.', 'IN', 'VENEZIA', '‘', 'Nevea', 'Srameeaa', 'Riza']",['venezia'],0,Venice,45.437129999999996,12.33265
520,data_507.json,"Intermezzi in derisione della setta Maomettana, coll'espressione d'alcuni Riti de' Turchi nel porgere preghiere al falso loro Profeta. Da recitarsi in Seminario Romano nella Commedia de' Signori convittori delle Camere Piccole per le vacanze del Carnevale del 1717. La musica è del sig. Francesco Gasparini virutoso dell'eccellentiss. sig. principe Ruspoli",1717,"['INTER', 'MEZZI', 'ee', 'ore', 'siti', 'Da', 'recizrf', 'in', 'Semitatio', 'Romano', 'nella', 'Commedia', 'de', 'Signor', '!', 'Convittor', 'delle', 'Cane', 'Piecoleper', 'le', 'vscineedss', 'Ga', 'ovale', 'del', '7', '.', 'LA', 'MUSICAE', ':', 'DEL', ':', 'SIG', '.', 'FRANCESCO', 'GASPARINI', 'Virwwolo', 'dell', ""'"", 'tccellemtit', ',', 'Sig', ',', 'Principe', 'Rupol', '.', '”', 'In', 'Napoli', ',', 'per', 'Felice', 'Moka', ',']",['napoli'],0,Naples,40.85216,14.26811
522,data_338.json,Il Bellerofonte drama musicale del signor Vincenzo Nolfi da rappresentarsi nel Teatro Nouissimo di Venetia l'anno 1642,1642,"['xin', 'sie', '594', '.', 'ft', 'i', 'OE', 'FS', 'seg', 'He', 'Se', 'iLAVTORE', 'DELVOPERA', '.', ',', '.', 'Achi', 'legge', '.', 'V', 'perdiilrempo', ',', '8', 'Lettoz', 're', 'fe', 'conla', 'Poctica', 'dello', 'Stagitita', 'io', 'mano', 'vai', 'rine', '‘tracciando', 'glerrori', 'di', 'quchtOpe', '-', 'ta', ',', 'petch', '’', 'io', 'confeffo', 'la', 'libera', ',', 'che', '4', '-', 'nel', 'comporla', 'non', 'ho', 'voluto', 'offer', 'are', 'altriprecetti', ',', 'che', 'ifentimenti', ',', '+', '.', '|', 'delffinuentore', 'de', 'gl', ""'"", 'apparatijne', 'ho', '|', 'hawuto', 'altra', 'mira', ',', 'che', 'il', 'genio', 'di', '|', 'duel', 'popolod', 'cl', 'shells', 'dap', '.', 'prelentare', '.', '‘Queftoé', 'vn', 'genere', 'diPocma', ',', 'che', 'Aon', 'te', 'sinoraato', 'alla', 'primera', 'natura', 'ga', 'a', '-', 'quanto', 'al', 'cinto', ',', 'ma', 'ridgtto', 'fae', 'teflo', '3', 'diverfa', 'coleurg', ',', 'fe', 'condo', 'il', 'compiacimento', ',', 'del', '{', 'fsolo', 'di', 'glingegni', 'de', 'noftritempi', ',', 'non', 'Yin', '‘conofce', 'hoggi', 'pitine', 'Epicarme', 'per', 'Padeesne', 'Sicilia', 'pek', 'pattia', ',', 'ne', 'Ari', '~', 'fiotile', 'per', 'Legislatore', '.', 'r', '“Turte', 'IviatizeG', 'tulténo', ',', 'e', 'piace', 'cionolenouitd', 'anco', 'deprauste', ',', 'diffe', 'Jo', 'Sealigeto', 'ia', 'propotito', 'dellAnfi', '-', 'trvonedi', 'Plauto', '.', 't', '4', '‘Shogel', 'viuelleto', 'i', 'Crati', ',', 'gVArie', 'flofini', '.', 'i', 'Teréntij', 'cangerebbeio', 'for', '-', 'ctfieto', '.', 't', 'tit', 'dbl', 'Gag', 'aReh®', 'OFAa', 'noné', 'timatto', 'alla', 'pocfiay', 'cheil', 'di', '.', 'Jettos', 'in', 'quelia', 'eta', 'non', 'Ran', 'bifon', '‘gro', 'gl', 'huomini', 'di', 'imperare', 'il', 'vives', 'Fe', 'del', 'mondo', 'con', 'gl', ""'"", 'altrui', 'compo', '.', 'nimenti', '.', ']', 'Ma', 'il', 'puntofta', ',', 'ctie', 'ne', 'anche', ':', 'ques', 'i', '7', 's', 'quettoritronerai', 'ne', '.', 'prefenti', 'fogli', ',', 'pefche', 'la', 'fuola', 'tuuinole', 'per', 'fan', 'tichutaé', '(', 'hata', '.', 'ri', '@', 'aueata', 'dalla', 'mia', 'peana', 'ful', 'modello', 'Dramatico', 'nel', '-', 'Fanguftia', 'di', 'breuidimo', 'tépoin', 'or', '-', 'dincariceucre', 'Ja', 'perfettione', 'dalla', 'bellezza', 'delle', 'macchine', ',', '&', 'apparati', 'Teatrali', '.', 'E', '!', 'ella', 'qui', 'va', 'corpo', 'efanimato', 'Aifpotto', 'alla', 'viuificatione', 'per', 'mez', '~', '‘zodi', 'quellofpirity', ',', 'che', 'nafee', 'nell', 'foauiti', ',', 'ene', 'gl', ""'"", 'artificis', 'della', 'Malica', 'compotta', 'dal', 'Signor', 'Fry', 'cratida', 'Parma', ',', 'edall', ""'"", 'arm', ':', '‘cede', 'piticelebri', 'cantanti', 'd', '’', 'Europat', '‘Va', 'nel', 'Teatto', 'nouifimo', 'cola', 'per', '‘auuScues', 'qual', 'larichicdi', 'lisiuedtaiy', 'L', ""'"", 'Inwentore', 'delle', 'Machine', 'a', 'curiefi', '.', 'Senelle', 'Scene', ',', '¢', 'Machine', ',', 'che', 'ig', 'hd', 'ordinato', 'per', 'sapprefentarti', ',', '6', 'Ag', 'ety']","['mira', 'parma']",1,Mira Taglio,45.4346,12.12942
524,data_785.json,"La locanda, dramma giocoso per musica da rappresentarsi nel Teatro Giustiniani di S. Moisè il carnovale dell'anno 1771",1771,"['2498', '.', 'dts', 'np', '22', ',', 'TEAERD', 'GIESLINIANE', 'DI', '§', 'SE', 'lS', '.', 'MOTSE', 'AT', 'TORI', ',', 'Sig', ',', 'ARSENIO', 'Mereante', 'di', 'Bitore', '>', 'GS', 'Gram', 'Pore', '=', 'GUERINA', 'fou', 'Sorts', 'mse', 'Ri', '‘ei', ':', 'Gotaned', 'Begins', 'RICCARDO', 'Figs', 'dale', 'Mercante', '-', 'sg', '.', 'astree', 'Bae', 'MARINETTA', 'Locindien', '«', 'that', ',', 'Gweenae', 'Bape', '!', '«', 'VALERIO', 'Mario', 'd', 'i', 'sl', 'ae', '3', 'RosauiRs', '‘', '“ee', 'Si', 'Madan', 'Alri', ',', 'vs', 'cuiaRvrone', 'Servitot', '4', 'che', 'non', 'putino', 'a', 'Scena', 'Boge', 'ia', 'Napoli', '1s', 'Poca', 'del', 'Sig', '.', 'Gior', 'Beret', '«', 'Ad', 'BAL', '‘', 'PALLERIN', '&', 'ey', '¢', 'Diggtnre', 'de', 'Bul', 'sig', '.', 'fogpeta®', 'at', 'cept', 'dat', 'Cegsae', 'Se', 'Seb', 'Sar', 'Sie', 'Civ', 'Faott', 'sind', 'Cain', '9', 'Sip', 'Tee', 'Mille', 'Oui', '«', 'PRIMO', 'BALLOY', 'Concert', 'ou', 'Veedemie', 'di', 'Paelnt', '«', 'SECONDO', 'BALLO', '.', 'ta', 'Gacages', '€i', 'Napa', 'MUTAZIONI', 'DI', 'SCENE', ':', '‘ATTO', 'PRIMO', '.', 'mi', 'Locanda', ',', 'con', 'Lossia', 'sedis', ',', 'ATTO', 'TERZO', '.', 'Gaers', 'Ln', 'Scene', '(', 'ono', 'dinvaaion', '5', 'diceione', 'de', 'i', 'Gitta', 'Manes', 'oes', 'anoresee', 'cel', 'te', 'saiinatiiiitiieasiaitierinniinile']","['tori', 'napoli']",1,Turin,45.07049,7.68682
526,data_908.json,Linda d'Ispahan. melodramma fantastico in 5 atti. Musica del maestro Francesco Malipiero. Da rappresentarsi nel Teatro La Fenice in Venezia nella stagione di carnovale e quaresima 1870-71,1871,"['TEATRO', 'LA', 'FENICE', 'LINDA', 'BD', 'ISPAHAN', 'MELODRAMMA', 'FANTASTICO', 'IN', '3', 'ATT', 'FRANCESCO', 'MALIPIERO', '.', 'Tiere', '|', 'LINDA', 'D', ""'"", 'ISPAMAN', 'MELODRAMMA', 'FANTASTICO', 'IN', '5', 'ATTI', ')', 'LA', 'PENICE', '1N', 'VENEZIA', 'i', 'opie', 'Wan', 'aria', '701', 'No', 'VENELIA']",['venezia'],0,Venice,45.437129999999996,12.33265
527,data_453.json,Il pastore d'Anfriso. Tragedia pastorale per musica da rappresentarsi nel Teatro Grimano di San Gio. Grisostomo l'anno 1695. Dedicata all'altezza serenissima di Carlo Filippo principe margrauio di Brandeburg &c. &c. &c. &c.,1695,"['IL', 'PASTORE', '|', 'D', ""'"", 'ANFRISO', '.', 'TRAGEDIA', 'PASTORALE', 'Per', 'Mufica', 'Da', 'Rapprefentarfi', 'nel', 'Teatro', 'Grimano', 'di', 'San', 'Gio', ':', '}', 'Grifoltomo', '|', 'LANNO', 'M', '.', 'DC', '.', 'XCV', '.', 'DEDI', 'CAT', '«4', 'i', 'ALU', 'ALTEZZA', '|', 'SERENISSIMA', 'DluGAR', 'EO', '|', 'BLL', 'Le', 'Yo', 'Z', '|', 'Principe', 'Margrauio', 'di', 'Brandeburg', 'Sc', '.', '&', 'c', '.', 'Bes', 'Bec', '.', '\\', 'SECONDA', 'IMPRESSIONE', ',', '1', 'IN', 'VENETIA', ',', 'MDCXCY', '.', 'SERENISSIMA', 'ALTEZZA', '.', 'EMule', 'fempre', 'fie', 'Y', 'rono', 'ben', 'accolte', 'da', 'turtele', 'virths', 'ma', 'diftincamence', 'dal', 'valor', 'milicare', '.', 'I', 'pitt', 'grandi', 'Exoi', 'dell', '?', 'Antichira', '.', 'le', '‘onducenano', 'con', 'loro', 'nel', 'Campo', ',', 'S', ""'"", 'infiammauano', 'con', 'loro', 'alle', 'pik', 'belle', 'imprefe', ',', '€', 'con', 'loro', 'fi', 'rijto', '-', 'rauano', 'dalle', 'fatiche', ',', 'QueRo', 'fa', '‘vedere', ',', 'chiio', 'non', 'poffe', 'offerire', 'lamia', 'Mufa', 'Dramatics', ',', 'qual', '‘ella', 'fi', 'fia', ',', 'con', 'migliore', '[', 'peran', '-', '‘zadiclementi', '[', 'simo', 'aggradimen', '.', '10', ',', 'quanto', 'che', 'a', '.', 'A', ',', 'la', 'quale', 'va', 'forma', 'nella', 'ee', 'Aa', 'fiw']",['venetia'],1,Venice,45.437129999999996,12.33265
528,data_297.json,"Gli amori d'Apollo e di Dafne di Gio: Francesco Busenello. Rappresentati in musica nel Teatro di S. Casciano, in Venezia nell'anno 1640.",1656,"['GLI', 'AMORI', 'ey', 'EB', 'DI', 'D', 'A', 'FEN', 'El', '|', '218', ')', ',', '1920', '|', '|', ']', 'DI', 'Glo', ':', 'FRANCESCO', 'BVSENELLO', '.', 'RAPPRESENTATI', 'IN', 'Mufica', 'nel', 'Teatro', 'di', 'S', ',', 'Ca', '-', 'fciano', ',', 'In', 'Venetia', '_', 's', 'nell', '’', 'Anno', '1640', '.', 'Cased', '@', '16x', '.', 'oe', 'Soucy', 'Rater', '|', 'Romy', 'pay', ':', '23d', 'lon', 'me', ',', 'eee', '|', '=', 'e']",['venetia'],0,Venice,45.437129999999996,12.33265
532,data_1024.json,"Santa Barbara, componimento sacro per musica da cantarsi nell'Oratorio de RR. PP. della Congregazione dell'Oratorio di Venezia",1760,"['Ss', 'Ag', 'MT', 'A', 'BARBARA', 'COMPONIMENTO', 'Sacro', 'PER', 'MUSICA', 'De', 'Cinta', 'gett', 'ORiltoni6', 'ae', 'PP', '.', 'della', 'Congregazione', 'dai', '?', 'Oratorio', '""', 'DI', 'VENEZIA', ',', 'IN', 'VENEZIiA', ',', 'MpccLx', 'on', 'iucen4', 'DE', 'SUPERIOR', '.']",['venezia'],0,Venice,45.437129999999996,12.33265
534,data_304.json,"Gli errori di Telemaco, dramma per musica del nobile signore Carlo Lanfranchi Rossi patrizio pisano da rappresentarsi nel Nuovo Teatro de' nobili sig. fratelli Prini di Pisa nella primavera dell'anno 1776. Dedicato a nobili signori comandanti gen. uffiziali e fautori del giuogo del ponte",1776,"['GLI', 'fRRORI', 'bi', 'DRAMMA', 'PER', 'MUSICA', 'DEL', 'NOBILE', 'SiGNORE', 'CARLO', 'LANFRANCHI', 'ROSSI', 'PATRIZIO', 'PISANO', 'a', 'Rapprafersarf', 'wel', 'Navve', 'Teatro', 'Dé', 'NOBILi', 'SIG', '.', 'FRATELLI', 'PRINI', 'DI', 'PISA', 'Nella', 'Primavera', 'dell', '!', 'anno', '1776', '.', 'DEDICATO', 'A', 'NOBILI', 'SIGNORT', 'Comanpantt', 'Gen', ',', 'Ureiztaut', 'e', 'Fauros', ':', 'Dit', 'Gtuogo', 'pet', '.', 'Ponte', '.', 'ANS', 'Tn', 'Pifal', '’', 'anno', 'MDCCLEXVI', '.', 'PER', 'FRANCESCO', 'MERACCINISOILA', 'P71', 'DEL', 'GRaNo', 'If', 'Con', 'Approvazio', ':']",['pisa'],0,Pisa,43.708529999999996,10.4036
535,data_1112.json,"Zane, dramma lirico in due atti. Parole e musica di Napoleone Girotto",1902,"['DRAMMA', 'LIRICO', 'IN', 'DU', 'ATTE', 'NAPOLEONE', 'GIROTTO', 'DRAMMA', 'LIRICO', 'IN', 'DUE', 'ATTI', 'Paroun', '9', 'Mews', 'NAPOLEONE', 'GIROTTO', 'PERSONAGGI', 'ZANE', 'gonioliare', '5', '+', '<', '5', 'Tore', 'GIULIA', 'sna', 'sora', 'messy', 'Soren', 'TASNINA', 'mga', 'dla', 'Gindacn', '|', '>', 'Siprono', 'GIORGIO', 'stew', 'gondare', '.', '=', '.', '.', 'Baribono', 'Pas', 'PUERO', 'vein', 'tale', '-', '-', 'a', '‘ALDO', 'liven', 'itm', '.', '<', '<', '<', '«', '+', 'Contry', '‘Uap', 'Zam', 'dla', 'Repabiion', '<', '<', 'seule', 'Bato', 'cou', 'Siu', 'Ave', '0', 'Masi', ',', 'Sadie', '6', 'Di', '‘Sper', '9', 'segio', 'Dal', 'pecatr', '!', 'Pendin', 't', 'hioto', 'Del', 'fat', 'mio', ',', 'Maneoria', 'Pal', 'mio', 'dee', '—', '‘Ave', ',', 'Maa', '!', '—', '‘aione', 'a', 'Venuin', '-', 'pon', ',', 'soolo', 'XVIL', '.']",['sora'],1,Sora,41.71829,13.613560000000001
536,data_557.json,"L' Aurora in Atene, drama per musica nel Teatro Grimani di SS. Gio. e Paolo l'anno 1678. Del dottor Frisari. Dedicato all'illustriss. signor Antonio Grimani figlio dell'illustriss. ... Gio. Carlo",1678,"['ese', 'ILAVRORAL', 'rE', 'IN‘ATENE', '[', '@', '\\', ':', 'DRAMA', 'PER', 'MVSICA', 'Nel', 'Teatro', 'Grimani', 'diSS', '.', 'Giox', 'Paolo', '.', 'L', '’', 'Anno', '2678', ',', 'Del', 'Dottor', '’', 'Frifari', '.', '5', 'eI', 'ANTONIO', 'e', ')', 'GRIMANI', 'Figlio', 'dell', '*', 'Illutt', '.', '&', 'e', 'Ecc', '.', 'GIO', ':', 'CARLO', '.', '|', 'VENETIA', ',', 'M', '.', 'DG', '.', 'LX', 'Per', 'Franceleo', 'Nicolini', '.', 'Con', 'Lic', '.', 'de', '’', 'Saperet', 'Prinile', 'See', 'B®', 'ROLL0304', '.', '95', ',', 'ILLVSTRIS', '.', 'SIGN', 'ORE', ',', 'En', 'miaccorgo', ',', 'che', 'merito', 'Ja', 'nota', 'dite', '-', 'merario', ',', 'mentrecon', 'fadebolezza', 'del', 'prefente', 'Drae', 'ma', 'ardifco', 'di', 'comparire', 'a', '+', 'luanti', 'la', 'fra', 'grandezza', ',', 'Mais', 'fee', 'proprio', 'dianimo', 'grande', 'Igradire', ""'"", 'piccioli', 'doni', ':', '«6', ',', 'che', 'IV', 'Silluft', ':', 'non', 'folofi', 'compia', '-', 'cri', 'di', 'quefto', 'debile', 'tributo', 'idella', 'mia', 'offeruanza', ',', 'ma‘an', '=', 'jcora', 'ne', 'compatira', 'l', ""'"", 'ardire', ';', 'oiche', 'fe', 'jelole', 'aquile', 'douel', '-', 'fero', 'affllari', 'alli', 'raggi', 'del', 'So', '-', 'Ic', ',', 'priui', 'reRarebbero', 'del', 'be', '-', 'lncficiodella', 'gran', 'luce', 'pli', 'altri', 'lviuenti', '.', 'Sidegni', 'dungue', 'V', '.', 'S', '.', 'illuftriffima', 'riceuere', 'quelt™', '=', 'Aurora', ',', 'che', 'viene', '’', 'farfian', '-', 'remurale', 'del', 'Sole', 'della', 'faa', '2', 'ee']",['venetia'],1,Venice,45.437129999999996,12.33265
539,data_403.json,Il conte di Saldagna tragedia per musica da rappresentarsi nel nobilissimo Teatro La Fenice il carnovale dell'anno 1795,1794,"['Rit', 'Co', 'Nice', 'DESALDAGNA', 'TRAGEDIA', 'PER', 'MUSICA', 'Nei', 'Noaitisstaa', 'Tearao', 'LA', 'FEN', 'TCS', '1', 'Carrie', 'dt', '!', 'Asoo', 'sri', 'iN', 'VENEZIA', ',', '179', '4', 'Abpnesso', 'Mopesto', 'Fexzo', 'sere', 'SS', 'i', '5', 'ARGOMENTO', ',', '‘Lfoofo', 'I', '.', 'dito', 'il', 'Cato', 'Ree', ')', 'Ata', '.', 'tis', '©', 'di', 'Leone', 'neg', ')', 'Mori', 'T', ""'"", 'ceroo', 'ito', 'delle', 'cento', 'Donelc', 'Margit', '.', 'scron', 'dito', 'da', 'Maucegeto', 'fan', 'Precefores', 'Volloo', 'fi', 'filenere', 'con', 'arm', 'ques', 'prety', 'de', 'Hito', 'ja', 'efeodo', 'ti', 'Slmecte', 'fat', 'ella', 'cebe', 'Btls', 'di', 'Luton', ',', 'time', 'se', 'Fempee', 'stile', 'quo', 'ieime', 'flute', 'iol', 'Aloo', 'al', 'for', '=', 'fa', 'egulmente', 'el', 'ntroy', 'dla', 'fan', 'fart', '‘Areva', 'est', 'uoaforeliaominata', 'Cie', '‘coe', ',', 'ln', 'gue', 'invaghital', 'di', 'Sucio', 'Conte', 'i', 'Slagen', '|', '(', 'che', 'nol', 'per', 'eso', '0', 'mala', 'chiameremo', 'Ramiro', ')', 'lp', 'fps', 'fcr', ':', 'tate', ',', 'Seppe', 'Re', 'uc', 'dag', '26', 'lieganofene', 'all', 'cero', 'rise', 'fora', 'in', 'te', 'perpew', 'ero', ',', '‘eon', 'i', 'pil', ':', 'Tato', '&', 'nt', 'de', 'Rebus', 'Hp', '.', 'tb', 'Vite', 'Xs', ',', 'dl', 'Pe', 'Ok', 'deere', ',', 'dal', 'Abate', 'Vali', ',', '¢', 'da', 'allt', 'fer', 'ter', 'de', 'fon', 'eles', 'eto', 'lore', 'at', 'lia', 'Nisione', 'Liat', 'ied', 'inands', 'ft', 'él', 'Re', 'dos']",['venezia'],1,Venice,45.437129999999996,12.33265
540,data_802.json,La morte di S. Filippo Neri componimento sagro per musica da cantarsi nell'Oratorio de' rr. padri della Congregazione dell'Oratorio di Roma,1818,"['LA', 'MORTE', 'S', '.', 'FILIPPO', '.', 'NERI', 'COMPONIMENTO', ',', 'SAGRO', 'PER', 'MUSICA', 'DA', 'CANTARSI', 'NELLO', ';', 'WTONIO', '.', 'DE', 'RA', ',', 'PADRE', 'punta', 'CONGREGAZIONE', 'DELL', '’', 'ORATORIO', 'DI', 'ROMA', '.', 'ROMA', '1818', 'WELLA', 'mivoonvis', 'azamn', ',', 'on', 'Loran', ',']","['roma', 'roma']",0,Rome,41.89193,12.511330000000001
542,data_324.json,"Idante ovvero I sagrifizj d'Ecate, dramma per musica da rappresentarsi nel Regio-Ducal Teatro alla Scala di Milano il carnevale dell'anno 1800 dedicato a Sua Eccellenza il sig. Conte Luigi Cocastelli ...",1800,"['fe', '«idaD', '-', 'A', 'IN', 'DE', '.', '1', 'SAGRIFIZJ', 'D', ""'"", 'BCATE', 'F', ',', 'DRAMMA', 'PER', 'MUSICA', '»', 'NEL', 'REGIODUCAL', 'TEATRO', 'ALLA', 'SCALA', 'iN', 'DI', 'MILANO', '.', 'U', 'Garevsle', 'gall', 'ame', '180', '%', 'pEpicaTo™', 'A', 'SUA', 'ECCELLENZA', 'IL', '$', '1G', '.', 'CONTE', 'LUIGI', 'COCASTELLI', 'MARCUESE', 'DI', 'MOWTIOL', '!', 'O', '5', 'cuweriaya', 'qruate', 'DES', 'MLR', 'AL', ',', '}', 'rE', '*', 'COMMSHANIO', 'TMPERIALE', 'FER', 'LA', 'LOSEBATDIA', 'ct', ':', 'IN', 'MILANO', '}', ';', 'Bigachi', 'Regio', 'Staupatore', 'Colla', 'Perigsivne', '.', 'Fe', 'Ge']","['milano', 'milano']",0,Milan,45.46427,9.18951
546,data_750.json,"La fama dell'onore, della virtù, dell'innocenza. In carro trionfante, dramma per musica da rappresentarsi nel Teatro Grimani di S. Samuele. Nel Carnovale dell'anno 1727. Dedicato al merito straterribile di Madama Sussiegata Sprezzatutti Governatrice di Poggio Burliero, Accademica degli indifferenti affettati, Segretaria dib Camera del Signor Marchese Buon Gusto, Sovrintendente Generale dell'Assemblea delle preziose redicole &c. ... / [musica di Salvatore Apollonij]",1727,"['a', 'Ag', 'ae', 'LX', 'Eyer', '.', 'egy', 'AL', '“Weare', 'ow', 'wan', 'A', '[', 'fer', '18h', 'ey', 'DELL', '’', 'ONORE', ',', 'DELLA', 'VIRTV', '’', ',', 'DELL', '’', 'IN', '.', 'NOCENZA', '}', 'Tn', 'Caro', 'Trionfante', ':', 'DRAMMA', 'PER', 'MUSICA', 'Da', 'Rapprefentarfi', 'nel', 'Teatro', 'Grimani', 'di', '$', '.', 'Samuele', '.', 'Nel', 'Camovale', 'dell', '!', 'Anno', '3727', '.', 'DEDICATO', 'Al', 'merito', 'Straternibite', 'i', 'Madama', ',', 'SUSSIEGATA', 'SPREZZATUTTI', 'Governatrice', 'di', 'Poggio', 'Baslieroy', 'Ac', 'cademiea', 'degit', 'indiferents', 'afferat', '?', ',', 'Se', '-', 'yearn', 'Caer', 'et', 'Signor', 'Marchetc', 'Guo', 'y', 'Sovrainten', 'nerale', 'eh', 'Affembica', 'delle', '.', 'pretiofe', 'rediole', 'Kec', '.', 'dc', '.', 'Bee', ':', 'Ke', '.', 'See', ',', 'Be', '.', 'BCC', 'Kes', 'Be', 'IN', 'VENEZIA', ',', 'Per', 'Alvife', 'Vaivateate', ':', 'Cea', 'Lica', 'de', 'Superior', ')', '.', 'a']",['venezia'],0,Venice,45.437129999999996,12.33265
